
   GPSTime         Latitude        Longitude      H-Ell          Roll         Pitch       Heading  
     (sec)            (Deg)            (Deg)        (m)         (Deg)         (Deg)         (Deg)  
453808.000    30.4712210477   114.5102409354     24.932    4.32240237    0.97964320  267.30927781 
453809.000    30.4712256183   114.5099497135     24.545    4.11532369    0.94263896  267.69489422 
453810.000    30.4712329290   114.5096556289     24.148    4.17910603    0.98377110  268.27247074 
453811.000    30.4712424343   114.5093591320     23.751    4.21392558    0.98536833  268.69518665 
453812.000    30.4712538845   114.5090602519     23.344    4.28439633    0.95390781  269.06569739 
453813.000    30.4712667876   114.5087584769     22.930    4.22760903    1.08359305  269.22999918 
453814.000    30.4712805478   114.5084537145     22.512    4.10872374    1.06738503  269.43749113 
453815.000    30.4712956280   114.5081460543     22.139    4.20078456    1.11442174  269.73054519 
453816.000    30.4713122613   114.5078361892     21.807    4.24750033    1.08708684  270.03484463 
453817.000    30.4713302497   114.5075277300     21.516    4.27492052    1.11948574  270.21258771 
453818.000    30.4713489143   114.5072204748     21.278    4.22936691    1.37609335  270.37911076 
453819.000    30.4713685105   114.5069118906     21.076    4.22838322    1.57595600  270.52467932 
453820.000    30.4713893662   114.5066014212     20.901    4.19764933    1.56570823  270.87074746 
453821.000    30.4714120428   114.5062894977     20.790    4.02008186    1.58028512  271.30914782 
453822.000    30.4714368193   114.5059794107     20.729    4.24096516    1.51232017  271.72804513 
453823.000    30.4714627865   114.5056749488     20.690    4.27504374    1.59019308  272.02845028 
453824.000    30.4714900045   114.5053766986     20.718    4.29174280    1.60816004  272.37876579 
